InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536641,22469,HEART OF WICKER SMALL,7,01/21/2011 14:32,1.36,12945.0,United Kingdom
536445,71053,WHITE METAL LANTERN,183,01/21/2011 14:32,2.91,,United Kingdom
536485,20725,LUNCH BAG RED RETROSPOT,6,01/21/2011 14:39,3.4,13557.0,United Kingdom
536798,71053,WHITE METAL LANTERN,196,01/21/2011 14:43,2.99,13704.0,United Kingdom
536883,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,01/21/2011 14:44,2.59,13376.0,United Kingdom
536978,22197,SMALL POPCORN HOLDER,1,01/21/2011 14:51,0.77,12924.0,United Kingdom
536907,20713,BAG 250g SWIRLY MARBLES,6,01/21/2011 14:58,0.39,12609.0,United Kingdom
536371,71053,WHITE METAL LANTERN,104,01/21/2011 15:06,2.88,13281.0,Germany
536933,20725,LUNCH BAG RED RETROSPOT,85,01/21/2011 15:23,4.28,12674.0,United Kingdom
536553,22890,NOVELTY BICYCLE BOTTLE OPENER,136,01/21/2011 15:59,1.4,13341.0,United Kingdom
536428,84029E,RED WOOLLY HOTTIE WHITE HEART,7,01/21/2011 16:08,2.81,12370.0,United Kingdom
536706,20974,PINK CHERRY LIGHTS,6,01/21/2011 16:13,4.54,12846.0,Spain
537024,23355,HOT WATER BOTTLE KEEP CALM,5,01/21/2011 16:28,5.1,13213.0,France
536501,22816,SET 6 RED SPOTTY PAPER CUPS,9,01/21/2011 16:45,2.43,12926.0,Netherlands
537099,22811,SET 6 RED SPOTTY PAPER PLATES,2,01/21/2011 17:00,2.41,12916.0,Germany
536503,22469,HEART OF WICKER SMALL,89,01/21/2011 17:13,1.78,13106.0,United Kingdom
537019,22386,JUMBO BAG APPLE DESIGN,135,01/21/2011 17:15,2.17,13692.0,Spain
C537072,22197,SMALL POPCORN HOLDER,-8,01/21/2011 17:25,0.89,13201.0,United Kingdom
537074,20713,BAG 250g SWIRLY MARBLES,8,01/21/2011 17:25,0.37,,United Kingdom
537012,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,4,01/21/2011 18:12,5.48,12910.0,United Kingdom
536997,22469,HEART OF WICKER SMALL,10,01/21/2011 18:37,1.96,13251.0,Norway
536845,22752,SET 7 BABUSHKA NESTING BOXES,3,01/21/2011 18:44,8.11,13464.0,Germany
536657,22752,SET 7 BABUSHKA NESTING BOXES,10,01/22/2011 08:36,8.8,12544.0,United Kingdom
536881,20713,BAG 250g SWIRLY MARBLES,6,01/22/2011 08:49,0.47,13542.0,United Kingdom
536766,DOT,DOTCOM POSTAGE,1,01/22/2011 10:04,16.55,13047.0,Germany
536559,71053,WHITE METAL LANTERN,8,01/22/2011 10:23,3.22,13101.0,United Kingdom
536971,DOT,DOTCOM POSTAGE,7,01/22/2011 10:28,19.32,13204.0,Australia
537003,85014,BLUE POLKADOT WRAP,5,01/22/2011 10:31,0.34,12933.0,United Kingdom
536499,84029E,RED WOOLLY HOTTIE WHITE HEART,4,01/22/2011 10:44,3.1,13566.0,Italy
536402,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,01/22/2011 11:34,2.73,12998.0,United Kingdom
537047,22145,CHRISTMAS CRAFT PAPER TAPE,7,01/22/2011 11:35,0.32,12845.0,United Kingdom
536814,22197,SMALL POPCORN HOLDER,1,01/22/2011 11:50,0.75,13487.0,United Kingdom
537076,22386,JUMBO BAG APPLE DESIGN,7,01/22/2011 11:54,2.25,12485.0,United Kingdom
536476,22890,NOVELTY BICYCLE BOTTLE OPENER,6,01/22/2011 11:55,1.26,,United Kingdom
C537107,POST,POSTAGE,-8,01/22/2011 12:23,15.49,12526.0,United Kingdom
537066,POST,POSTAGE,9,01/22/2011 12:43,16.54,,United Kingdom
537029,22423,REGENCY CAKESTAND 3 TIER,3,01/22/2011 13:08,12.66,12846.0,United Kingdom
536383,22633,HAND WARMER UNION JACK,2,01/22/2011 13:23,1.76,12626.0,United Kingdom
536374,22469,HEART OF WICKER SMALL,135,01/22/2011 13:45,1.65,13669.0,EIRE
536882,84029E,RED WOOLLY HOTTIE WHITE HEART,10,01/22/2011 13:50,3.93,13002.0,United Kingdom
536802,22145,CHRISTMAS CRAFT PAPER TAPE,2,01/22/2011 14:08,0.27,13145.0,United Kingdom
536909,20974,PINK CHERRY LIGHTS,9,01/22/2011 14:31,5.13,,United Kingdom
536389,22633,HAND WARMER UNION JACK,3,01/22/2011 14:32,1.99,12688.0,United Kingdom
536831,20974,PINK CHERRY LIGHTS,4,01/22/2011 14:36,5.6,12707.0,United Kingdom
536748,71053,WHITE METAL LANTERN,4,01/22/2011 14:46,3.47,12914.0,United Kingdom
C536951,DOT,DOTCOM POSTAGE,-5,01/22/2011 14:49,16.24,13124.0,United Kingdom
536868,22816,SET 6 RED SPOTTY PAPER CUPS,10,01/22/2011 14:51,3.49,12423.0,United Kingdom
536683,22386,JUMBO BAG APPLE DESIGN,136,01/22/2011 14:53,1.9,13652.0,United Kingdom
536900,22632,HAND WARMER RED POLKA DOT,197,01/22/2011 15:09,2.2,13314.0,United Kingdom
536927,84029E,RED WOOLLY HOTTIE WHITE HEART,159,01/22/2011 15:33,3.93,13073.0,United Kingdom
536576,84406B,CREAM CUPID HEARTS COAT HANGER,9,01/22/2011 15:37,3.05,13322.0,United Kingdom
536985,84406B,CREAM CUPID HEARTS COAT HANGER,2,01/22/2011 15:50,2.44,12645.0,United Kingdom
536661,22752,SET 7 BABUSHKA NESTING BOXES,162,01/22/2011 16:04,8.07,12771.0,Australia
537060,22423,REGENCY CAKESTAND 3 TIER,9,01/22/2011 16:23,13.68,13144.0,Germany
536440,71053,WHITE METAL LANTERN,9,01/22/2011 16:25,3.86,12432.0,United Kingdom
536869,84029E,RED WOOLLY HOTTIE WHITE HEART,44,01/22/2011 16:45,3.36,12460.0,United Kingdom
536745,22890,NOVELTY BICYCLE BOTTLE OPENER,1,01/22/2011 16:47,1.17,13358.0,United Kingdom
536559,22423,REGENCY CAKESTAND 3 TIER,5,01/22/2011 16:54,13.08,13384.0,United Kingdom
537044,85014,BLUE POLKADOT WRAP,3,01/22/2011 16:58,0.5,13802.0,United Kingdom
536850,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01/22/2011 16:59,1.51,12729.0,United Kingdom
536576,22145,CHRISTMAS CRAFT PAPER TAPE,2,01/22/2011 17:54,0.28,12469.0,United Kingdom
536391,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,01/22/2011 17:55,4.68,13496.0,France
536472,22457,NATURAL SLATE HEART CHALKBOARD,1,01/22/2011 18:23,4.7,13767.0,United Kingdom
536365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,01/22/2011 18:47,2.8,12524.0,United Kingdom
536670,20725,LUNCH BAG RED RETROSPOT,45,01/22/2011 18:49,4.09,12569.0,Netherlands
C536607,20974,PINK CHERRY LIGHTS,-7,01/23/2011 08:22,5.7,12956.0,United Kingdom
536621,84029E,RED WOOLLY HOTTIE WHITE HEART,3,01/23/2011 08:39,3.95,12864.0,United Kingdom
536483,POST,POSTAGE,1,01/23/2011 09:11,16.68,12550.0,United Kingdom
536752,22197,SMALL POPCORN HOLDER,7,01/23/2011 09:23,0.95,13591.0,United Kingdom
536639,84029E,RED WOOLLY HOTTIE WHITE HEART,6,01/23/2011 09:42,3.5,12496.0,United Kingdom
536733,84406B,CREAM CUPID HEARTS COAT HANGER,10,01/23/2011 10:27,2.25,12919.0,United Kingdom
536906,22457,NATURAL SLATE HEART CHALKBOARD,6,01/23/2011 10:43,5.7,13317.0,Italy
536436,22469,HEART OF WICKER SMALL,4,01/23/2011 10:46,1.53,13206.0,United Kingdom
536446,22457,NATURAL SLATE HEART CHALKBOARD,2,01/23/2011 10:54,5.25,13533.0,United Kingdom
536617,22457,NATURAL SLATE HEART CHALKBOARD,5,01/23/2011 11:06,5.88,12997.0,United Kingdom
536634,22752,SET 7 BABUSHKA NESTING BOXES,9,01/23/2011 11:09,8.13,12670.0,United Kingdom
537044,22457,NATURAL SLATE HEART CHALKBOARD,10,01/23/2011 11:11,4.78,12490.0,Spain
536649,85123A,WHITE HANGING HEART T-LIGHT HOLDER,86,01/23/2011 11:33,2.14,13814.0,United Kingdom
536897,84879,ASSORTED COLOUR BIRD ORNAMENT,9,01/23/2011 11:44,1.88,12550.0,United Kingdom
537047,22752,SET 7 BABUSHKA NESTING BOXES,1,01/23/2011 11:47,6.38,12868.0,United Kingdom
536688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,01/23/2011 12:06,3.05,12698.0,Netherlands
536975,22457,NATURAL SLATE HEART CHALKBOARD,6,01/23/2011 12:25,4.45,12457.0,United Kingdom
536731,20725,LUNCH BAG RED RETROSPOT,10,01/23/2011 12:32,4.23,13754.0,United Kingdom
536452,22890,NOVELTY BICYCLE BOTTLE OPENER,7,01/23/2011 12:39,1.27,12514.0,United Kingdom
536396,71053,WHITE METAL LANTERN,2,01/23/2011 12:39,2.75,13687.0,United Kingdom
536560,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,4,01/23/2011 12:51,5.0,13144.0,United Kingdom
536761,DOT,DOTCOM POSTAGE,61,01/23/2011 13:18,20.64,13199.0,United Kingdom
537112,POST,POSTAGE,6,01/23/2011 13:23,18.66,13040.0,United Kingdom
536737,22457,NATURAL SLATE HEART CHALKBOARD,4,01/23/2011 13:30,4.55,13357.0,United Kingdom
536652,23355,HOT WATER BOTTLE KEEP CALM,6,01/23/2011 13:38,5.16,12988.0,Australia
536672,22386,JUMBO BAG APPLE DESIGN,1,01/23/2011 13:44,2.2,12573.0,United Kingdom
536928,22457,NATURAL SLATE HEART CHALKBOARD,171,01/23/2011 13:44,4.15,13138.0,Netherlands
536629,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,01/23/2011 13:46,10.22,13064.0,United Kingdom
536893,22145,CHRISTMAS CRAFT PAPER TAPE,5,01/23/2011 13:54,0.26,13225.0,United Kingdom
536947,22469,HEART OF WICKER SMALL,10,01/23/2011 14:18,1.45,,United Kingdom
536661,20725,LUNCH BAG RED RETROSPOT,9,01/23/2011 14:23,4.33,,United Kingdom
536907,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,149,01/23/2011 14:29,3.37,12557.0,United Kingdom
536389,84029E,RED WOOLLY HOTTIE WHITE HEART,3,01/23/2011 14:58,3.66,13511.0,Italy
536386,22145,CHRISTMAS CRAFT PAPER TAPE,10,01/23/2011 15:09,0.33,12505.0,United Kingdom
C537051,22145,CHRISTMAS CRAFT PAPER TAPE,-3,01/23/2011 16:06,0.34,13553.0,United Kingdom
537089,22752,SET 7 BABUSHKA NESTING BOXES,7,01/23/2011 16:17,7.75,12945.0,United Kingdom
536899,20713,BAG 250g SWIRLY MARBLES,7,01/23/2011 16:28,0.42,12510.0,United Kingdom
537001,22423,REGENCY CAKESTAND 3 TIER,5,01/23/2011 16:40,14.4,13516.0,France
536991,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,01/23/2011 16:43,3.6,13476.0,United Kingdom
536681,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,01/23/2011 17:02,2.53,13790.0,United Kingdom
536876,22469,HEART OF WICKER SMALL,5,01/23/2011 17:29,1.42,13170.0,France
536973,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,01/23/2011 17:37,2.09,13630.0,France
536976,85014,BLUE POLKADOT WRAP,5,01/23/2011 17:50,0.37,13652.0,United Kingdom
536941,84029E,RED WOOLLY HOTTIE WHITE HEART,7,01/23/2011 17:54,3.96,13534.0,United Kingdom
536622,71053,WHITE METAL LANTERN,3,01/23/2011 18:32,3.35,13382.0,Spain
536635,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,01/23/2011 18:50,9.45,13772.0,United Kingdom
536678,22811,SET 6 RED SPOTTY PAPER PLATES,7,01/23/2011 18:54,2.59,13012.0,United Kingdom
536487,22811,SET 6 RED SPOTTY PAPER PLATES,103,01/24/2011 08:31,2.4,12979.0,United Kingdom
536939,22197,SMALL POPCORN HOLDER,199,01/24/2011 08:39,0.9,12983.0,United Kingdom
536484,22469,HEART OF WICKER SMALL,9,01/24/2011 08:41,1.72,13832.0,United Kingdom
536650,84879,ASSORTED COLOUR BIRD ORNAMENT,165,01/24/2011 08:47,1.91,13630.0,Belgium
536721,22816,SET 6 RED SPOTTY PAPER CUPS,2,01/24/2011 09:15,3.0,13615.0,Spain
536673,71053,WHITE METAL LANTERN,186,01/24/2011 09:33,3.29,13152.0,United Kingdom
536380,85014,BLUE POLKADOT WRAP,65,01/24/2011 09:33,0.41,12739.0,Germany
536504,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,01/24/2011 09:36,8.42,13000.0,Germany
536521,84406B,CREAM CUPID HEARTS COAT HANGER,6,01/24/2011 10:11,2.66,12965.0,United Kingdom
536433,20713,BAG 250g SWIRLY MARBLES,9,01/24/2011 10:14,0.41,,United Kingdom
536465,71053,WHITE METAL LANTERN,5,01/24/2011 10:35,4.0,12794.0,United Kingdom
536540,23084,RABBIT NIGHT LIGHT,7,01/24/2011 10:47,1.74,13127.0,France
536494,71053,WHITE METAL LANTERN,6,01/24/2011 10:49,3.83,13291.0,United Kingdom
536668,22423,REGENCY CAKESTAND 3 TIER,40,01/24/2011 10:49,13.84,12388.0,United Kingdom
536551,POST,POSTAGE,6,01/24/2011 11:39,15.01,12903.0,United Kingdom
536821,22960,JAM MAKING SET WITH JARS,1,01/24/2011 12:17,4.21,13374.0,United Kingdom
537074,22811,SET 6 RED SPOTTY PAPER PLATES,46,01/24/2011 12:28,2.91,13293.0,United Kingdom
536392,71053,WHITE METAL LANTERN,9,01/24/2011 12:50,3.66,13588.0,United Kingdom
C536646,22145,CHRISTMAS CRAFT PAPER TAPE,-10,01/24/2011 13:07,0.27,13121.0,United Kingdom
536726,22816,SET 6 RED SPOTTY PAPER CUPS,1,01/24/2011 13:23,2.64,12683.0,United Kingdom
536368,22197,SMALL POPCORN HOLDER,1,01/24/2011 14:14,0.85,13771.0,France
536427,22752,SET 7 BABUSHKA NESTING BOXES,10,01/24/2011 14:41,6.9,13628.0,United Kingdom
536423,22633,HAND WARMER UNION JACK,2,01/24/2011 14:45,1.66,13014.0,United Kingdom
536620,22890,NOVELTY BICYCLE BOTTLE OPENER,179,01/24/2011 14:57,1.1,12985.0,Italy
536924,71053,WHITE METAL LANTERN,7,01/24/2011 15:04,3.07,13353.0,France
536541,71053,WHITE METAL LANTERN,54,01/24/2011 15:07,3.14,13464.0,Germany
536853,22632,HAND WARMER RED POLKA DOT,6,01/24/2011 15:19,1.51,12940.0,Belgium
536568,22145,CHRISTMAS CRAFT PAPER TAPE,1,01/24/2011 15:35,0.23,12403.0,United Kingdom
536559,85123A,WHITE HANGING HEART T-LIGHT HOLDER,91,01/24/2011 15:36,2.54,13664.0,United Kingdom
536481,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,01/24/2011 15:37,7.96,13694.0,United Kingdom
536972,22469,HEART OF WICKER SMALL,151,01/24/2011 15:48,1.55,12500.0,United Kingdom
C536700,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-1,01/24/2011 16:03,3.29,12911.0,United Kingdom
536394,22816,SET 6 RED SPOTTY PAPER CUPS,9,01/24/2011 16:04,2.37,13042.0,United Kingdom
536809,84406B,CREAM CUPID HEARTS COAT HANGER,146,01/24/2011 16:08,3.21,13033.0,United Kingdom
536703,22811,SET 6 RED SPOTTY PAPER PLATES,4,01/24/2011 16:26,3.31,13845.0,EIRE
537076,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,140,01/24/2011 16:29,4.04,12636.0,United Kingdom
C536713,22197,SMALL POPCORN HOLDER,-4,01/24/2011 17:06,0.97,13182.0,United Kingdom
536992,23355,HOT WATER BOTTLE KEEP CALM,3,01/24/2011 17:28,5.29,12909.0,United Kingdom
536927,22469,HEART OF WICKER SMALL,3,01/24/2011 17:47,1.89,13225.0,United Kingdom
536816,22890,NOVELTY BICYCLE BOTTLE OPENER,5,01/24/2011 17:58,1.17,13052.0,United Kingdom
537034,20713,BAG 250g SWIRLY MARBLES,135,01/24/2011 17:58,0.43,,United Kingdom
536919,21730,GLASS STAR FROSTED T-LIGHT HOLDER,84,01/24/2011 18:51,4.71,13550.0,United Kingdom
536613,22632,HAND WARMER RED POLKA DOT,2,01/25/2011 08:08,1.63,12764.0,Spain
536578,20713,BAG 250g SWIRLY MARBLES,9,01/25/2011 08:18,0.45,13351.0,United Kingdom
536664,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,01/25/2011 08:18,4.15,13163.0,United Kingdom
536399,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,01/25/2011 08:18,2.11,13675.0,United Kingdom
536791,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,01/25/2011 09:07,3.81,13778.0,United Kingdom
536629,71053,WHITE METAL LANTERN,148,01/25/2011 09:13,3.89,13091.0,Australia
536645,23355,HOT WATER BOTTLE KEEP CALM,8,01/25/2011 09:19,4.99,12544.0,United Kingdom
536924,23084,RABBIT NIGHT LIGHT,8,01/25/2011 09:34,1.51,12838.0,United Kingdom
536666,71053,WHITE METAL LANTERN,7,01/25/2011 09:39,3.26,,United Kingdom
536569,22890,NOVELTY BICYCLE BOTTLE OPENER,10,01/25/2011 09:57,1.07,13762.0,United Kingdom
536385,84406B,CREAM CUPID HEARTS COAT HANGER,10,01/25/2011 10:06,3.24,13300.0,United Kingdom
536831,84879,ASSORTED COLOUR BIRD ORNAMENT,10,01/25/2011 10:44,1.5,12461.0,United Kingdom
536794,20713,BAG 250g SWIRLY MARBLES,1,01/25/2011 11:25,0.38,12920.0,France
536877,22811,SET 6 RED SPOTTY PAPER PLATES,7,01/25/2011 11:41,2.9,,United Kingdom
536381,20713,BAG 250g SWIRLY MARBLES,2,01/25/2011 11:42,0.49,12686.0,United Kingdom
536774,84406B,CREAM CUPID HEARTS COAT HANGER,10,01/25/2011 11:52,2.8,13229.0,United Kingdom
C536713,84029E,RED WOOLLY HOTTIE WHITE HEART,-9,01/25/2011 11:54,3.03,12361.0,United Kingdom
536801,84879,ASSORTED COLOUR BIRD ORNAMENT,168,01/25/2011 12:34,1.7,13263.0,United Kingdom
536858,22890,NOVELTY BICYCLE BOTTLE OPENER,8,01/25/2011 12:54,1.08,13515.0,United Kingdom
C536713,22816,SET 6 RED SPOTTY PAPER CUPS,-7,01/25/2011 13:00,3.13,12629.0,France
C536421,22752,SET 7 BABUSHKA NESTING BOXES,-9,01/25/2011 13:20,8.34,12734.0,Belgium
536908,23355,HOT WATER BOTTLE KEEP CALM,175,01/25/2011 13:29,4.7,13098.0,United Kingdom
537017,DOT,DOTCOM POSTAGE,5,01/25/2011 13:35,16.9,13668.0,United Kingdom
536476,22197,SMALL POPCORN HOLDER,8,01/25/2011 13:52,0.78,12565.0,United Kingdom
C536929,22811,SET 6 RED SPOTTY PAPER PLATES,-3,01/25/2011 13:54,2.43,13050.0,United Kingdom
537113,21730,GLASS STAR FROSTED T-LIGHT HOLDER,176,01/25/2011 13:56,3.5,13690.0,United Kingdom
536764,22633,HAND WARMER UNION JACK,5,01/25/2011 13:56,1.61,13280.0,United Kingdom
536787,21730,GLASS STAR FROSTED T-LIGHT HOLDER,130,01/25/2011 13:57,4.66,12666.0,Netherlands
536769,DOT,DOTCOM POSTAGE,2,01/25/2011 13:59,16.86,13497.0,United Kingdom
536701,22811,SET 6 RED SPOTTY PAPER PLATES,37,01/25/2011 14:02,2.93,13124.0,United Kingdom
536594,71053,WHITE METAL LANTERN,111,01/25/2011 14:12,3.31,12498.0,United Kingdom
536443,71053,WHITE METAL LANTERN,149,01/25/2011 14:27,4.03,13528.0,United Kingdom
536956,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,01/25/2011 14:30,3.05,12881.0,United Kingdom
537079,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,01/25/2011 14:34,10.36,12553.0,United Kingdom
536590,22811,SET 6 RED SPOTTY PAPER PLATES,55,01/25/2011 14:35,3.25,12934.0,United Kingdom
536727,22197,SMALL POPCORN HOLDER,5,01/25/2011 14:42,0.85,12816.0,France
536840,23355,HOT WATER BOTTLE KEEP CALM,4,01/25/2011 14:58,5.46,,United Kingdom
536776,DOT,DOTCOM POSTAGE,3,01/25/2011 15:08,16.35,12432.0,Spain
536436,22457,NATURAL SLATE HEART CHALKBOARD,102,01/25/2011 15:24,5.62,13651.0,United Kingdom
536670,21730,GLASS STAR FROSTED T-LIGHT HOLDER,99,01/25/2011 15:27,4.9,13068.0,United Kingdom
536757,84406B,CREAM CUPID HEARTS COAT HANGER,9,01/25/2011 16:07,3.2,12369.0,United Kingdom
536729,84406B,CREAM CUPID HEARTS COAT HANGER,5,01/25/2011 16:19,2.47,12808.0,United Kingdom
536438,22386,JUMBO BAG APPLE DESIGN,34,01/25/2011 16:24,2.17,,United Kingdom
536413,71053,WHITE METAL LANTERN,151,01/25/2011 16:27,3.46,13297.0,United Kingdom
536673,71053,WHITE METAL LANTERN,4,01/25/2011 16:44,3.38,13059.0,United Kingdom
536503,22457,NATURAL SLATE HEART CHALKBOARD,2,01/25/2011 16:53,5.29,12418.0,United Kingdom
536976,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,01/25/2011 17:06,3.55,12657.0,United Kingdom
536510,23355,HOT WATER BOTTLE KEEP CALM,103,01/25/2011 17:14,5.17,12806.0,United Kingdom
536666,22816,SET 6 RED SPOTTY PAPER CUPS,4,01/25/2011 17:22,3.53,,Germany
536367,22752,SET 7 BABUSHKA NESTING BOXES,29,01/25/2011 17:27,7.9,12988.0,Netherlands
536912,84406B,CREAM CUPID HEARTS COAT HANGER,5,01/25/2011 17:29,2.77,12807.0,Netherlands
536717,22816,SET 6 RED SPOTTY PAPER CUPS,9,01/25/2011 17:41,3.03,13631.0,United Kingdom
536616,84029E,RED WOOLLY HOTTIE WHITE HEART,119,01/25/2011 17:41,3.67,12896.0,United Kingdom
C536833,22386,JUMBO BAG APPLE DESIGN,-171,01/25/2011 17:57,2.23,13355.0,France
536869,84406B,CREAM CUPID HEARTS COAT HANGER,1,01/25/2011 18:07,2.49,13051.0,United Kingdom
536422,20974,PINK CHERRY LIGHTS,10,01/25/2011 18:10,5.69,12521.0,United Kingdom
536862,22457,NATURAL SLATE HEART CHALKBOARD,9,01/25/2011 18:33,4.71,13023.0,United Kingdom
536422,POST,POSTAGE,2,01/25/2011 18:36,20.71,13051.0,United Kingdom
536743,20713,BAG 250g SWIRLY MARBLES,5,01/25/2011 18:56,0.49,12946.0,Germany
536830,84029E,RED WOOLLY HOTTIE WHITE HEART,9,01/26/2011 08:04,2.81,13604.0,United Kingdom
536836,22469,HEART OF WICKER SMALL,84,01/26/2011 08:11,1.89,12794.0,United Kingdom
536565,85014,BLUE POLKADOT WRAP,5,01/26/2011 08:28,0.38,12694.0,EIRE
536887,85014,BLUE POLKADOT WRAP,2,01/26/2011 08:35,0.34,13507.0,Italy
536563,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,01/26/2011 08:56,7.66,13812.0,United Kingdom
536429,23084,RABBIT NIGHT LIGHT,3,01/26/2011 08:58,1.44,12631.0,United Kingdom
536990,23084,RABBIT NIGHT LIGHT,6,01/26/2011 09:26,1.47,13579.0,United Kingdom
536851,85014,BLUE POLKADOT WRAP,8,01/26/2011 09:49,0.42,13331.0,United Kingdom
536949,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,01/26/2011 09:56,2.59,13408.0,United Kingdom
C536889,71053,WHITE METAL LANTERN,-4,01/26/2011 09:58,3.05,12978.0,United Kingdom
536429,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,5,01/26/2011 10:03,5.51,12411.0,United Kingdom
536506,20974,PINK CHERRY LIGHTS,3,01/26/2011 10:05,5.42,13650.0,United Kingdom
536586,22197,SMALL POPCORN HOLDER,165,01/26/2011 10:12,0.99,12865.0,United Kingdom
537001,84406B,CREAM CUPID HEARTS COAT HANGER,7,01/26/2011 10:19,2.77,13746.0,United Kingdom
536967,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,89,01/26/2011 10:27,2.75,12444.0,United Kingdom
536605,22633,HAND WARMER UNION JACK,10,01/26/2011 10:28,1.81,12842.0,Germany
536821,22469,HEART OF WICKER SMALL,3,01/26/2011 10:28,1.35,13833.0,United Kingdom
536786,23355,HOT WATER BOTTLE KEEP CALM,167,01/26/2011 10:38,5.75,13756.0,United Kingdom
536529,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,01/26/2011 11:00,2.72,,Germany
536434,22386,JUMBO BAG APPLE DESIGN,4,01/26/2011 11:07,1.65,12419.0,United Kingdom
536426,85123A,WHITE HANGING HEART T-LIGHT HOLDER,70,01/26/2011 11:18,2.41,13154.0,EIRE
536692,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,01/26/2011 11:26,3.77,12941.0,United Kingdom
536851,23355,HOT WATER BOTTLE KEEP CALM,152,01/26/2011 11:26,4.38,13692.0,United Kingdom
536961,22890,NOVELTY BICYCLE BOTTLE OPENER,7,01/26/2011 12:01,1.04,12732.0,United Kingdom
536590,22890,NOVELTY BICYCLE BOTTLE OPENER,8,01/26/2011 12:28,1.4,12663.0,United Kingdom
536417,20713,BAG 250g SWIRLY MARBLES,7,01/26/2011 12:36,0.44,12695.0,United Kingdom
536818,22960,JAM MAKING SET WITH JARS,9,01/26/2011 12:49,3.53,12698.0,United Kingdom
537069,22145,CHRISTMAS CRAFT PAPER TAPE,9,01/26/2011 13:15,0.27,12586.0,United Kingdom
537070,20974,PINK CHERRY LIGHTS,6,01/26/2011 13:27,4.61,13219.0,Australia
536551,22890,NOVELTY BICYCLE BOTTLE OPENER,3,01/26/2011 13:37,1.16,12830.0,United Kingdom
536890,84879,ASSORTED COLOUR BIRD ORNAMENT,10,01/26/2011 14:07,1.54,12528.0,United Kingdom
536897,71053,WHITE METAL LANTERN,88,01/26/2011 14:15,3.16,13579.0,Netherlands
536905,23355,HOT WATER BOTTLE KEEP CALM,4,01/26/2011 14:17,5.36,12699.0,United Kingdom
537084,22423,REGENCY CAKESTAND 3 TIER,3,01/26/2011 14:21,10.89,12412.0,United Kingdom
536406,22423,REGENCY CAKESTAND 3 TIER,1,01/26/2011 14:23,15.02,12429.0,United Kingdom
537019,22633,HAND WARMER UNION JACK,5,01/26/2011 14:38,1.86,13281.0,United Kingdom
537073,22633,HAND WARMER UNION JACK,3,01/26/2011 14:48,1.92,,Germany
536810,22752,SET 7 BABUSHKA NESTING BOXES,8,01/26/2011 15:05,8.87,13545.0,United Kingdom
536533,84406B,CREAM CUPID HEARTS COAT HANGER,7,01/26/2011 15:22,2.32,13432.0,United Kingdom
536615,84029E,RED WOOLLY HOTTIE WHITE HEART,1,01/26/2011 15:24,3.37,12567.0,United Kingdom
536759,23355,HOT WATER BOTTLE KEEP CALM,4,01/26/2011 15:51,4.02,13588.0,United Kingdom
536533,22423,REGENCY CAKESTAND 3 TIER,8,01/26/2011 15:53,14.95,13470.0,United Kingdom
537075,85014,BLUE POLKADOT WRAP,2,01/26/2011 15:59,0.45,12765.0,United Kingdom
536861,20974,PINK CHERRY LIGHTS,2,01/26/2011 16:03,4.29,13752.0,Japan
536548,20974,PINK CHERRY LIGHTS,1,01/26/2011 16:13,4.29,13110.0,United Kingdom
537017,84879,ASSORTED COLOUR BIRD ORNAMENT,4,01/26/2011 16:16,1.42,12816.0,Japan
536496,20725,LUNCH BAG RED RETROSPOT,10,01/26/2011 16:20,4.92,13446.0,United Kingdom
536785,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,01/26/2011 17:08,4.32,13309.0,United Kingdom
